Geneid	Length
AT4G22470	1317
AT4G22475	2389
AT4G22485	1971
AT4G22490	784
AT4G22495	1883
AT4G22505	1864
AT4G22510	2622
AT4G22513	631
AT4G22517	620
AT4G22530	1983
AT4G22520	357
AT4G22540	6067
AT4G22550	1073
AT4G22560	1009
AT4G22570	3468
AT4G22580	1711
AT4G07090	448
AT4G22590	2982
AT4G22600	822
AT4G22610	940
AT4G22620	1003
AT4G22630	1341
AT4G22635	74
AT4G22640	1091
AT4G22650	471
AT4G22660	1191
AT4G22666	903
AT4G22670	2985
AT4G22680	1891
AT4G22690	2392
AT4G22700	590
AT4G22710	1855
AT4G22720	2028
AT4G22730	2885
AT4G07095	921
AT4G22740	2291
AT4G22745	1595
AT4G22750	2245
AT4G22755	1902
AT4G22754	73
AT4G22756	2079
AT4G22758	1944
AT4G22760	2934
AT4G07100	178
AT4G22770	2191
AT4G22780	3086
AT4G22790	1819
AT4G22810	2043
AT4G07105	294
AT4G22820	1439
AT4G22830	1464
AT4G22840	2313
AT4G22850	2381
AT4G22860	4351
AT4G22870	966
AT4G22880	1484
AT4G22890	2551
AT4G22900	1549
AT4G22910	3605
AT4G22920	2224
AT4G22930	2954
AT4G22940	2220
AT4G22950	4181
AT4G22960	3361
AT4G22970	10292
AT4G22980	1972
AT4G22990	3732
AT4G23000	5807
AT4G23010	2728
AT4G23015	276
AT4G23020	2452
AT4G23030	1821
AT4G23040	3421
AT4G23050	4504
AT4G07110	288
AT4G23060	3817
AT4G23070	1528
AT4G23080	3395
AT4G23090	1093
AT4G23100	5561
AT4G23110	714
AT4G23120	2216
AT4G23130	2730
AT4G23140	3196
AT4G23150	2827
AT4G23160	4725
AT4G23170	1824
AT4G23180	2936
AT4G23190	2960
AT4G23205	716
AT4G23200	3007
AT4G23210	2966
AT4G23220	2791
AT4G23230	2453
AT4G23240	2716
AT4G23250	5023
AT4G23260	2665
AT4G23270	3343
AT4G23271	102
AT4G23280	2844
AT4G23290	3203
AT4G23300	3150
AT4G23310	3593
AT4G23320	2616
AT4G23330	3309
AT4G23340	1374
AT4G23350	1918
AT4G23355	1879
AT4G23360	1926
AT4G23365	1900
AT4G23370	2097
AT4G23373	1855
AT4G23375	99
AT4G23380	1667
AT4G23387	163
AT4G23390	1908
AT4G07115	235
AT4G23400	1828
AT4G23410	1556
AT4G23420	3204
AT4G07120	165
AT4G23430	2816
AT4G23440	4234
AT4G23450	1934
AT4G23460	5348
AT4G23470	2555
AT4G23490	2942
AT4G23493	1030
AT4G23496	1158
AT4G07125	452
AT4G23500	2824
AT4G23510	3224
AT4G23515	1613
AT4G23520	2008
AT4G23530	1937
AT4G07130	566
AT4G23540	6074
AT4G23550	1736
AT4G23560	2743
AT4G07135	577
AT4G07145	69
AT4G23570	3187
AT4G23580	1152
AT4G07150	423
AT4G07160	274
AT4G23590	2539
AT4G23600	2834
AT4G23610	805
AT4G07165	463
AT4G23620	2143
AT4G23630	3039
AT4G23635	84
AT4G23640	4453
AT4G23650	2894
AT4G23660	4239
AT4G23670	1476
AT4G23680	1466
AT4G23690	1139
AT4G23700	3676
AT4G23710	1699
AT4G23713	176
AT4G07170	234
AT4G23720	1230
AT4G07175	351
AT4G23730	3038
AT4G23740	3257
AT4G07180	539
AT4G07185	424
AT4G23750	1911
AT4G23760	1212
AT4G23770	1333
AT4G23780	1239
AT4G23790	2278
AT4G23800	2544
AT4G23810	1613
AT4G23820	3194
AT4G23840	3311
AT4G23850	4968
AT4G23860	2729
AT4G23870	1006
AT4G23880	1107
AT4G23882	1341
AT4G23885	1074
AT4G23890	1051
AT4G07190	760
AT4G23895	4440
AT4G23900	2078
AT4G23910	2916
AT4G23915	73
AT4G23920	2816
AT4G23930	882
AT4G23940	4923
AT4G23950	2501
AT4G23960	1140
AT4G23970	303
AT4G23980	4227
AT4G23990	4412
AT4G24000	3769
AT4G24010	3728
AT4G24015	1520
AT4G07195	534
AT4G07200	475
AT4G07205	233
AT4G07210	240
AT4G24020	4522
AT4G24025	71
AT4G24030	387
AT4G24026	513
AT4G24040	3259
AT4G07215	205
AT4G07225	247
AT4G07220	359
AT4G24050	3272
AT4G07230	282
AT4G07235	421
AT4G07240	203
AT4G24060	2103
AT4G24070	301
AT4G24080	1334
AT4G24090	1993
AT4G24100	4980
AT4G24110	992
AT4G07245	510
AT4G24120	3162
AT4G24130	1012
AT4G24140	4064
AT4G24150	3605
AT4G24160	2834
AT4G24170	4204
AT4G24175	2123
AT4G24180	1679
AT4G24190	4507
AT4G24200	4707
AT4G24204	1195
AT4G24210	1204
AT4G24220	1811
AT4G24230	2236
AT4G24231	150
AT4G07250	221
AT4G24240	2246
AT4G24250	2865
AT4G24260	2786
AT4G24265	693
AT4G24270	5941
AT4G24275	900
AT4G24280	3991
AT4G24290	4053
AT4G24300	1234
AT4G24310	924
AT4G24320	1762
AT4G24330	2906
AT4G24340	1882
AT4G24350	2096
AT4G07255	330
AT4G24370	824
AT4G07260	210
AT4G24380	1342
AT4G24390	3163
AT4G24400	3736
AT4G24410	510
AT4G24413	547
AT4G24415	689
AT4G24420	967
AT4G07265	242
AT4G07270	524
AT4G24430	3182
AT4G24440	1605
AT4G24450	7748
AT4G24460	2658
AT4G24470	2444
AT4G24480	5113
AT4G24490	3290
AT4G24500	2235
AT4G24510	1970
AT4G07275	316
AT4G24520	4702
AT4G24530	2946
AT4G24540	3210
AT4G24550	3496
AT4G24560	5777
AT4G24565	82
AT4G24570	1192
AT4G24580	6778
AT4G24590	1872
AT4G24600	506
AT4G24610	8108
AT4G24615	329
AT4G24620	4180
AT4G24630	2767
AT4G24640	1500
AT4G24644	165
AT4G24650	1050
AT4G07280	253
AT4G24660	2924
AT4G24670	3801
AT4G24680	7601
AT4G24690	3639
AT4G24700	783
AT4G24710	3588
AT4G24715	1720
AT4G24730	1786
AT4G24740	3378
AT4G24750	2977
AT4G24760	2668
AT4G24770	3659
AT4G24780	2259
AT4G24790	4249
AT4G24800	3477
AT4G24805	1024
AT4G07285	418
AT4G24810	3662
AT4G24820	3700
AT4G07290	436
AT4G24830	3205
AT4G24840	4907
AT4G24860	6896
AT4G24880	3404
AT4G24890	3103
AT4G24900	2817
AT4G24910	1480
AT4G24920	1805
AT4G24930	1320
AT4G24940	2714
AT4G24950	474
AT4G24960	1448
AT4G24970	5035
AT4G24972	2878
AT4G24973	405
AT4G07295	390
AT4G07300	207
AT4G24974	514
AT4G24975	439
AT4G24980	1580
AT4G24990	2160
AT4G25000	2051
AT4G25010	2157
AT4G07305	274
AT4G07335	325
AT4G25020	1644
AT4G25030	2376
AT4G25040	1327
AT4G25050	1559
AT4G25070	4356
AT4G25080	1882
AT4G25090	5139
AT4G25100	2712
AT4G25110	2789
AT4G25120	7957
AT4G25130	1577
AT4G25140	1148
AT4G25150	1618
AT4G25160	4417
AT4G07345	324
AT4G25170	2118
AT4G25180	2490
AT4G07365	201
AT4G25190	1974
AT4G25200	1185
AT4G25210	1606
AT4G25220	2144
AT4G25225	545
AT4G25230	5593
AT4G25240	3665
AT4G25250	909
AT4G25260	1527
AT4G25270	1980
AT4G25280	2252
AT4G25290	3811
AT4G25300	1659
AT4G25310	2274
AT4G25315	1844
AT4G25320	2512
AT4G25330	958
AT4G25340	3423
AT4G25350	3665
AT4G25360	3108
AT4G25370	2279
AT4G25380	791
AT4G25390	2530
AT4G25400	1569
AT4G07375	263
AT4G25410	1861
AT4G25420	1735
AT4G25430	1944
AT4G25433	751
AT4G25434	2368
AT4G25435	73
AT4G25440	2929
AT4G25450	4396
AT4G25470	986
AT4G07385	898
AT4G25480	1391
AT4G07395	587
AT4G25490	1217
AT4G25500	2987
AT4G25510	752
AT4G07405	614
AT4G25515	3585
AT4G25520	4315
AT4G25530	4105
AT4G25540	5808
AT4G25550	2907
AT4G25560	1240
AT4G25570	2140
AT4G25580	2628
AT4G25585	82
AT4G25590	1315
AT4G25600	2069
AT4G25610	4002
AT4G25620	2577
AT4G25630	2343
AT4G25631	73
AT4G25640	2813
AT4G25635	84
AT4G25650	2434
AT4G25660	2190
AT4G25670	1893
AT4G25680	2189
AT4G25690	1590
AT4G25700	2181
AT4G25707	1229
AT4G25710	1524
AT4G25719	1230
AT4G25720	2783
AT4G25730	4203
AT4G25740	1692
AT4G25750	2017
AT4G25760	928
AT4G25770	2864
AT4G25780	1219
AT4G25790	1308
AT4G25800	3148
AT4G25810	1534
AT4G25820	1570
AT4G25830	1885
AT4G25835	2231
AT4G25840	2141
AT4G25845	734
AT4G25850	4803
AT4G25860	2318
AT4G25870	3110
AT4G07465	350
AT4G25880	4675
AT4G25885	797
AT4G25890	1185
AT4G25900	2400
AT4G25910	1404
AT4G25920	1398
AT4G07505	265
AT4G25930	1267
AT4G25940	3399
AT4G25950	1099
AT4G25960	6337
AT4G25970	5322
AT4G25980	2115
AT4G25990	3040
AT4G26000	2773
AT4G26010	1751
AT4G26020	3197
AT4G26030	690
AT4G26040	369
AT4G26050	3248
AT4G26055	741
AT4G26060	1866
AT4G26070	2462
AT4G26080	2462
AT4G26095	3419
AT4G26090	3535
AT4G26100	3348
AT4G26110	3364
AT4G26120	2566
AT4G26130	1559
AT4G26140	5246
AT4G26145	314
AT4G07535	491
AT4G07545	316
AT4G26150	2023
AT4G26160	1629
AT4G26170	2455
AT4G26180	2142
AT4G26190	4882
AT4G26200	1989
AT4G26210	1630
AT4G26220	1798
AT4G26225	72
AT4G26230	1055
AT4G26240	2577
AT4G26250	1464
AT4G26255	2525
AT4G26260	2750
AT4G26270	3663
AT4G26280	1002
AT4G26288	846
AT4G26290	228
AT4G26300	5133
AT4G26310	3027
AT4G07565	174
AT4G26320	588
AT4G07575	201
AT4G26330	3266
AT4G26340	1461
AT4G26350	1463
AT4G26365	78
AT4G07625	97
AT4G07635	83
AT4G26370	2580
AT4G26375	74
AT4G26380	3483
AT4G26385	74
AT4G26390	2502
AT4G26400	2003
AT4G26410	2489
AT4G26415	1639
AT4G26420	1774
AT4G07645	295
AT4G26430	2638
AT4G26440	1956
AT4G26450	3301
AT4G26455	2249
AT4G26466	1005
AT4G26460	534
AT4G26470	1510
AT4G26480	3911
AT4G07655	226
AT4G26483	324
AT4G26485	820
AT4G26488	1540
AT4G26490	1032
AT4G26510	6676
AT4G26500	1928
AT4G26520	2573
AT4G26530	2512
AT4G26540	3861
AT4G26542	2764
AT4G26550	2007
AT4G26555	1830
AT4G26560	1355
AT4G26570	2795
AT4G26580	2000
AT4G07665	303
AT4G26582	2631
AT4G26590	3173
AT4G26600	4302
AT4G26610	2926
AT4G26620	3021
AT4G26630	5366
AT4G26640	4880
AT4G26650	3416
AT4G26660	3418
AT4G26670	2023
AT4G26675	73
AT4G26680	1980
AT4G26690	3672
AT4G26700	4508
AT4G26701	649
AT4G26710	1608
AT4G26720	2457
AT4G26730	731
AT4G26740	1856
AT4G26750	2907
AT4G26760	3279
AT4G26770	2880
AT4G26780	2020
AT4G26795	2429
AT4G26790	1920
AT4G26800	2280
AT4G26810	938
AT4G26820	740
AT4G26830	2167
AT4G26840	1534
AT4G26850	2746
AT4G26860	1824
AT4G26870	2580
AT4G26880	772
AT4G07715	358
AT4G26890	1570
AT4G26900	4436
AT4G26910	3595
AT4G26920	2142
AT4G26930	1852
AT4G26940	3496
AT4G26950	1108
AT4G26960	985
AT4G26965	2962
AT4G26970	5712
AT4G07735	256
AT4G26980	2177
AT4G26990	3545
AT4G27000	3312
AT4G27010	10466
AT4G27020	3129
AT4G27030	1258
AT4G27040	2755
AT4G27050	2391
AT4G07745	235
AT4G07765	435
AT4G07775	249
AT4G27060	3965
AT4G27070	2630
AT4G27080	4715
AT4G27090	1409
AT4G27100	3506
AT4G27110	2543
AT4G07785	201
AT4G27120	2547
AT4G27130	2003
AT4G27140	703
AT4G27150	735
AT4G27160	768
AT4G27170	688
AT4G27180	4491
AT4G27190	3067
AT4G27220	3179
AT4G27230	1214
AT4G27240	2775
AT4G27250	1993
AT4G27260	2707
AT4G27270	2171
AT4G27280	1207
AT4G27290	3127
AT4G27300	3738
AT4G27310	1519
AT4G27320	2530
AT4G27330	1517
AT4G07805	593
AT4G27340	3365
AT4G27350	2188
AT4G27360	707
AT4G27370	6431
AT4G27380	1922
AT4G27390	1636
AT4G27395	73
AT4G27400	1577
AT4G27410	1979
AT4G27415	503
AT4G27420	2599
AT4G07815	315
AT4G27430	5455
AT4G27435	1750
AT4G27440	1895
AT4G27450	1633
AT4G27460	1700
AT4G27470	1597
AT4G27480	2423
AT4G27490	2151
AT4G07845	234
AT4G27500	3201
AT4G07855	2769
AT4G27510	2956
AT4G07865	569
AT4G27520	1948
AT4G27530	625
AT4G27540	1603
AT4G27550	4092
AT4G27560	1804
AT4G27565	760
AT4G27570	1655
AT4G27580	939
AT4G27585	3263
AT4G27590	1506
AT4G27595	5374
AT4G27600	2922
AT4G07875	101
AT4G27610	3122
AT4G27620	2287
AT4G27630	5664
AT4G27640	5467
AT4G27650	4764
AT4G27652	684
AT4G27654	515
AT4G27657	713
AT4G27660	1090
AT4G27670	1147
AT4G27680	2390
AT4G27690	2886
AT4G27700	1555
AT4G27710	2494
AT4G27720	2988
AT4G27730	2855
AT4G07895	216
AT4G27740	805
AT4G27745	1695
AT4G27750	2015
AT4G27760	2688
AT4G27765	191
AT4G27780	2386
AT4G27790	2025
AT4G27800	2461
AT4G27810	1548
AT4G27820	3096
AT4G07905	308
AT4G27830	3011
AT4G27840	1689
AT4G27845	1720
AT4G27850	3134
AT4G27852	1885
AT4G27860	2821
AT4G27870	4205
AT4G27875	72
AT4G27880	1897
AT4G27885	73
AT4G27890	1240
AT4G27900	2602
AT4G27910	6716
AT4G27920	859
AT4G27940	3141
AT4G07925	345
AT4G27950	1454
AT4G07955	368
AT4G27960	1970
AT4G27970	2214
AT4G27980	2279
AT4G27990	1182
AT4G28000	4190
AT4G28005	537
AT4G28010	2929
AT4G28020	2248
AT4G28025	2018
AT4G28030	1599
AT4G28040	2130
AT4G28050	1476
AT4G28060	1993
AT4G28068	105
AT4G28070	2736
AT4G28080	9505
AT4G07975	5781
AT4G28085	879
AT4G28088	478
AT4G28090	2342
AT4G28100	1978
AT4G07985	314
AT4G28110	1497
AT4G28130	2772
AT4G28140	1427
AT4G28150	2185
AT4G28162	1970
AT4G28160	686
AT4G28170	1203
AT4G08005	247
AT4G28180	922
AT4G08015	438
AT4G28190	2816
AT4G28200	3010
AT4G28210	1552
AT4G28220	3622
AT4G28230	1529
AT4G28240	1313
AT4G28250	2500
AT4G28260	2589
AT4G28270	1813
AT4G28280	2016
AT4G28290	1618
AT4G28300	2452
AT4G28310	870
AT4G28320	2141
AT4G28330	1026
AT4G28340	1122
AT4G28350	2046
AT4G28360	2067
AT4G28362	72
AT4G28365	996
AT4G28370	5133
AT4G28380	1176
AT4G28390	2060
AT4G28395	963
AT4G28397	766
AT4G28400	2068
AT4G28405	239
AT4G28410	2861
AT4G28420	1932
AT4G28430	2234
AT4G28440	1491
AT4G28450	3306
AT4G28460	670
AT4G28470	5852
AT4G28480	2264
AT4G28485	777
AT4G28490	3782
AT4G28500	1894
AT4G28510	2259
AT4G28520	2241
AT4G28530	4414
AT4G28540	3972
AT4G28550	2979
AT4G28556	1794
AT4G28560	1353
AT4G28570	3264
AT4G28580	1601
AT4G28590	1871
AT4G28600	3690
AT4G28610	2482
AT4G28620	2428
AT4G28630	2734
AT4G28640	1907
AT4G28650	3580
AT4G28652	2743
AT4G28660	1315
AT4G28670	2549
AT4G28680	3806
AT4G28690	2152
AT4G28700	1749
AT4G28703	864
AT4G28706	4820
AT4G28710	10171
AT4G28720	1734
AT4G28730	1861
AT4G28740	1864
AT4G28750	1304
AT4G28755	752
AT4G28760	4591
AT4G28770	2115
AT4G28775	604
AT4G28780	2437
AT4G28790	2785
AT4G28800	2485
AT4G28811	2864
AT4G28815	1803
AT4G28820	2973
AT4G28830	1913
AT4G28840	2014
AT4G28850	1748
AT4G28860	3613
AT4G28870	300
AT4G28880	3812
AT4G28890	1723
AT4G28910	2753
AT4G28915	82
AT4G28920	1471
AT4G28930	581
AT4G28940	2912
AT4G28950	2072
AT4G28980	2535
AT4G28990	2253
AT4G29000	3554
AT4G29010	5244
AT4G29020	921
AT4G29030	828
AT4G29033	461
AT4G29035	456
AT4G29037	636
AT4G29040	2318
AT4G29050	2366
AT4G29060	4350
AT4G29070	1530
AT4G29080	2066
AT4G29090	1728
AT4G29100	4063
AT4G08045	275
AT4G29103	213
AT4G29110	1084
AT4G29120	1202
AT4G29130	3165
AT4G08055	193
AT4G08065	597
AT4G29140	2319
AT4G29150	1807
AT4G29160	2077
AT4G29170	2647
AT4G29180	4305
AT4G29190	1533
AT4G29200	2145
AT4G29210	2600
AT4G29220	3246
AT4G29230	5710
AT4G29240	1795
AT4G29250	1593
AT4G29260	1452
AT4G29270	1272
AT4G29273	417
AT4G29280	384
AT4G29283	471
AT4G29285	765
AT4G29290	445
AT4G29300	534
AT4G08075	204
AT4G29305	571
AT4G08085	332
AT4G29310	2637
AT4G29330	2685
AT4G29340	1361
AT4G29350	1507
AT4G29360	2632
AT4G29370	1251
AT4G29380	7037
AT4G29390	1174
AT4G29400	2001
AT4G29410	1993
AT4G08125	95
AT4G08155	85
AT4G08165	93
AT4G08175	93
AT4G29415	72
AT4G29420	1845
AT4G29430	1319
AT4G29440	4207
AT4G29450	3878
AT4G29460	1122
AT4G29470	1575
AT4G29480	1930
AT4G29490	3738
AT4G29510	2380
AT4G29520	1879
AT4G29530	1558
AT4G29540	2945
AT4G08185	200
AT4G29548	216
AT4G29550	1636
AT4G29560	2143
AT4G29570	1136
AT4G29580	2342
AT4G29590	2627
AT4G29600	1015
AT4G29610	1127
AT4G29620	1225
AT4G29630	672
AT4G29640	1052
AT4G29650	1005
AT4G29654	854
AT4G29658	1137
AT4G29660	1176
AT4G29670	1950
AT4G29680	2205
AT4G29690	1688
AT4G08195	214
AT4G29700	2173
AT4G08205	364
AT4G29710	810
AT4G29720	2066
AT4G29730	3675
AT4G29735	1874
AT4G29740	3198
AT4G29750	3513
AT4G08215	387
AT4G29760	1767
AT4G29770	1926
AT4G29780	2495
AT4G29790	7785
AT4G29800	2181
AT4G29810	2422
AT4G29820	1837
AT4G29830	1742
AT4G08225	616
AT4G29840	1949
AT4G29850	1391
AT4G29860	4113
AT4G08235	188
AT4G29870	669
AT4G29880	1553
AT4G29890	2166
AT4G29900	8803
AT4G08245	1006
AT4G08255	214
AT4G29905	711
AT4G29910	2920
AT4G29920	3689
AT4G29930	3644
AT4G29940	5352
AT4G29950	3620
AT4G29960	1860
AT4G29970	1153
AT4G29980	643
AT4G29990	4347
AT4G30000	2514
AT4G30010	1557
AT4G30020	4821
AT4G30030	1275
AT4G08265	312
AT4G30040	1284
AT4G30050	748
AT4G30060	3563
AT4G30064	540
AT4G30067	524
AT4G30070	942
AT4G30074	863
AT4G30080	3290
AT4G30090	3062
AT4G30100	6662
AT4G30097	144
AT4G30110	5250
AT4G30120	3414
AT4G30130	3881
AT4G30140	2417
AT4G30150	7751
AT4G30160	7005
AT4G30170	1818
AT4G30180	988
AT4G30190	5853
AT4G30200	3970
AT4G30210	4267
AT4G30220	1531
AT4G30230	1175
AT4G30240	2187
AT4G30250	2172
AT4G30260	2510
AT4G30270	1404
AT4G30280	1455
AT4G30290	1513
AT4G30300	546
AT4G30310	3606
AT4G30320	740
AT4G30330	1602
AT4G30340	2976
AT4G30350	3666
AT4G30360	3326
AT4G30370	1060
AT4G30380	760
AT4G30390	1177
AT4G30400	1942
AT4G30410	1284
AT4G30420	2010
AT4G30430	1549
AT4G08285	469
AT4G30440	1895
AT4G30450	758
AT4G30460	925
AT4G30470	2772
AT4G30480	1776
AT4G30490	3111
AT4G30500	1658
AT4G30510	2549
AT4G30520	3505
AT4G30530	2144
AT4G30540	1869
AT4G30550	1455
AT4G30560	3522
AT4G30570	1423
AT4G30580	2424
AT4G30590	979
AT4G30600	3369
AT4G30610	4477
AT4G08295	295
AT4G30620	1487
AT4G30630	2127
AT4G30640	1259
AT4G30650	911
AT4G30660	799
AT4G08305	299
AT4G30662	882
AT4G08315	454
AT4G30670	787
AT4G30680	1635
AT4G08325	132
AT4G30690	1873
AT4G30700	2531
AT4G30710	4621
AT4G30720	3696
AT4G30730	523
AT4G30740	619
AT4G30750	1552
AT4G08335	226
AT4G30760	1136
AT4G30770	1318
AT4G30780	2800
AT4G30790	6254
AT4G08355	246
AT4G30800	1712
AT4G30810	3071
AT4G30820	2166
AT4G30825	3118
AT4G30830	2130
AT4G30840	2300
AT4G30845	677
AT4G30850	2324
AT4G30860	3229
AT4G30870	4266
AT4G30872	279
AT4G08365	282
AT4G30880	637
AT4G30890	3398
AT4G30900	3066
AT4G30910	2988
AT4G30920	2982
AT4G30930	1941
AT4G30935	2344
AT4G30940	2073
AT4G30950	2872
AT4G08385	524
AT4G30960	2156
AT4G30970	5323
AT4G30975	3652
AT4G30972	183
AT4G08415	376
AT4G30980	3045
AT4G30990	13889
AT4G30993	2743
AT4G08425	165
AT4G30996	1724
AT4G31000	2860
AT4G31010	2079
AT4G31020	2189
AT4G31030	383
AT4G31040	2650
AT4G31050	1384
AT4G31060	1609
AT4G31070	2853
AT4G31073	784
AT4G31075	73
AT4G31080	2704
AT4G31100	3122
AT4G31110	2977
AT4G31115	1961
AT4G31120	4686
AT4G31130	1963
AT4G31140	2324
AT4G31150	2424
AT4G31160	7485
AT4G31170	2589
AT4G31180	3844
AT4G31196	243
AT4G31200	3337
AT4G31210	7683
AT4G31230	4061
AT4G31240	2395
AT4G31250	3013
AT4G31248	1672
AT4G31260	414
AT4G31265	73
AT4G31270	1774
AT4G31290	2710
AT4G31280	205
AT4G31300	2474
AT4G31310	1377
AT4G31320	957
AT4G08435	373
AT4G31330	1275
AT4G31340	4168
AT4G08445	213
AT4G08465	281
AT4G08475	278
AT4G08495	635
AT4G31350	3601
AT4G31351	628
AT4G31354	2743
AT4G31355	879
AT4G31360	1785
AT4G31370	1031
AT4G31380	375
AT4G31390	4152
AT4G31400	2133
AT4G31398	921
AT4G08505	520
AT4G31405	1772
AT4G31408	1301
AT4G31410	2116
AT4G31420	2246
AT4G31430	4461
AT4G31440	1140
AT4G31441	123
AT4G31450	3307
AT4G31460	1892
AT4G31470	969
AT4G31480	4876
AT4G31490	4785
AT4G31500	1995
AT4G31510	1430
AT4G31520	3923
AT4G31530	5161
AT4G31540	3080
AT4G08515	245
AT4G31550	2147
AT4G31560	1173
AT4G31570	10095
AT4G31580	2492
AT4G31590	3482
AT4G31600	2294
AT4G31610	2548
AT4G31615	2286
AT4G31620	2326
AT4G31630	1878
AT4G31640	1521
AT4G31650	2561
AT4G31660	1618
AT4G31670	3871
AT4G31680	1822
AT4G31685	660
AT4G31690	1191
AT4G31695	85
AT4G31700	1826
AT4G31710	3842
AT4G31715	388
AT4G31720	2636
AT4G08525	354
AT4G31730	1063
AT4G31750	4185
AT4G31740	572
AT4G31760	1465
AT4G31770	2882
AT4G31780	3185
AT4G31790	1868
AT4G08565	225
AT4G31800	2324
AT4G31805	1818
AT4G31810	3643
AT4G31820	4108
AT4G31830	622
AT4G31840	990
AT4G31850	3726
AT4G08575	362
AT4G31860	2618
AT4G31870	2409
AT4G31875	751
AT4G31877	104
AT4G31880	5365
AT4G31890	3340
AT4G31895	74
AT4G31900	7329
AT4G31910	3036
AT4G31920	2990
AT4G31930	1413
AT4G31940	2237
AT4G31950	2039
AT4G08585	1182
AT4G08595	302
AT4G31960	792
AT4G31970	2214
AT4G31980	4563
AT4G08615	80
AT4G08625	79
AT4G31985	893
AT4G31990	3142
AT4G32000	3093
AT4G08635	854
AT4G32010	5976
AT4G32020	2135
AT4G32030	2871
AT4G32040	2393
AT4G32050	4407
AT4G32060	2668
AT4G32070	3511
AT4G32080	881
AT4G32090	831
AT4G32100	462
AT4G32105	874
AT4G32110	804
AT4G32120	3221
AT4G32130	2671
AT4G32140	2749
AT4G32150	1948
AT4G32160	4855
AT4G32170	1669
AT4G32175	2169
AT4G32180	6396
AT4G32190	3058
AT4G32200	6266
AT4G32210	1771
AT4G32208	1146
AT4G32230	1677
AT4G32240	1301
AT4G32250	3359
AT4G32260	1185
AT4G32270	1672
AT4G32265	73
AT4G32272	3134
AT4G08665	328
AT4G32280	1572
AT4G32285	2647
AT4G32290	1780
AT4G32295	1668
AT4G32300	3123
AT4G32320	2680
AT4G32330	3435
AT4G32340	2208
AT4G32342	1199
AT4G32350	3702
AT4G32360	3929
AT4G32370	1960
AT4G32375	2576
AT4G32380	2783
AT4G32390	1626
AT4G32400	2165
AT4G32410	6355
AT4G32420	5508
AT4G32430	2757
AT4G32440	3543
AT4G32445	106
AT4G32450	1953
AT4G32460	2767
AT4G32470	2031
AT4G32475	71
AT4G32480	1738
AT4G32490	1006
AT4G32500	4323
AT4G32510	3915
AT4G32520	3554
AT4G32530	2170
AT4G32535	653
AT4G32540	2172
AT4G32551	6238
AT4G32560	2924
AT4G32570	2636
AT4G32580	899
AT4G32590	1658
AT4G32600	2797
AT4G32605	1777
AT4G32610	2350
AT4G32620	6365
AT4G32630	3824
AT4G32640	8862
AT4G32650	3777
AT4G32660	3297
AT4G08705	319
AT4G32670	3871
AT4G32680	1933
AT4G32690	1995
AT4G32700	12513
AT4G32710	3593
AT4G32714	753
AT4G32717	643
AT4G32720	2803
AT4G32730	5982
AT4G32750	2354
AT4G32760	5123
AT4G32765	82
AT4G32770	3301
AT4G32780	3075
AT4G32790	3052
AT4G32800	1391
AT4G32810	3265
AT4G32820	10494
AT4G32830	2423
AT4G32840	3977
AT4G32850	5484
AT4G32860	967
AT4G32870	698
AT4G32880	5312
AT4G32890	1486
AT4G32900	2514
AT4G32910	4274
AT4G32915	1525
AT4G32920	9076
AT4G32930	1506
AT4G32940	3254
AT4G32950	2018
AT4G32960	1721
AT4G32970	4012
AT4G32980	3484
AT4G08715	235
AT4G32990	2781
AT4G33000	2317
AT4G33010	4771
AT4G33020	2343
AT4G33030	2461
AT4G33040	1266
AT4G33050	2874
AT4G33060	3801
AT4G33070	2547
AT4G08725	248
AT4G33080	4914
AT4G08755	100
AT4G33090	4965
AT4G33100	1381
AT4G33110	2475
AT4G33120	2794
AT4G33130	1825
AT4G33140	2962
AT4G33145	422
AT4G33150	6460
AT4G33160	1729
AT4G33170	3096
AT4G33180	2255
AT4G33200	12516
AT4G33210	5591
AT4G33220	4160
AT4G33230	2565
AT4G33240	9116
AT4G08775	387
AT4G33250	2158
AT4G33260	2544
AT4G33270	2769
AT4G33280	2257
AT4G33290	1293
AT4G33300	6071
AT4G08785	2029
AT4G33310	261
AT4G33320	879
AT4G33330	3498
AT4G33350	2461
AT4G33355	834
AT4G33360	1703
AT4G33370	1737
AT4G33380	3255
AT4G33390	2786
AT4G33400	2824
AT4G33410	2639
AT4G33420	1676
AT4G33430	4522
AT4G33440	3431
AT4G33450	1383
AT4G33460	2371
AT4G33465	1243
AT4G33467	761
AT4G33470	2956
AT4G33480	3077
AT4G33490	2235
AT4G33495	1893
AT4G33500	3760
AT4G33510	2455
AT4G33520	7322
AT4G33530	4430
AT4G33540	3377
AT4G33550	769
AT4G33560	765
AT4G33565	1539
AT4G33580	3374
AT4G33585	811
AT4G33590	1528
AT4G33600	1513
AT4G33610	847
AT4G33620	5363
AT4G33625	1835
AT4G33630	4287
AT4G08795	346
AT4G33640	942
AT4G08805	240
AT4G33650	6171
AT4G33660	1455
AT4G33666	488
AT4G08815	222
AT4G33670	2109
AT4G08825	527
AT4G33680	3043
AT4G33690	1573
AT4G33700	3250
AT4G33710	765
AT4G33720	877
AT4G33730	611
AT4G33735	21
AT4G33740	2333
AT4G33760	4175
AT4G33770	3270
AT4G08835	793
AT4G08845	444
AT4G33780	1992
AT4G33790	3861
